-422.75 	0 	0 	0.2
-324.0 	1 	0 	0.2
-462.5 	2 	0 	0.2
-404.0 	3 	0 	0.2
-34.0 	4 	1 	0.2
-303.0 	5 	0 	0.2
-309.5 	6 	0 	0.2
-153.0 	7 	0 	0.2
-367.0 	8 	0 	0.2
-341.0 	9 	0 	0.2
-163.5 	10 	0 	0.2
-211.0 	11 	0 	0.2
-376.0 	12 	0 	0.2
-304.0 	13 	0 	0.2
-360.0 	14 	0 	0.2
-265.5 	15 	0 	0.2
-255.5 	16 	0 	0.2
-263.0 	17 	0 	0.2
-402.0 	18 	1 	0.2
-273.0 	18 	0 	0.2
-208.0 	19 	0 	0.2
-336.0 	20 	0 	0.2
-215.0 	21 	0 	0.2
-270.0 	22 	0 	0.2
-220.0 	23 	0 	0.2
-189.5 	24 	0 	0.2
-239.0 	25 	0 	0.2
-247.5 	26 	0 	0.2
-265.5 	27 	0 	0.2
-186.50000000000006 	28 	0 	0.2
-226.0 	29 	0 	0.2
-319.0 	30 	0 	0.2
-220.5 	31 	0 	0.2
-325.5 	32 	0 	0.2
-275.5 	33 	0 	0.2
-201.5 	34 	0 	0.2
-372.5 	35 	0 	0.2
-201.5 	36 	0 	0.2
-180.5 	37 	0 	0.2
-195.0 	38 	0 	0.2
-275.0 	39 	0 	0.2
-297.0 	40 	0 	0.2
-254.0 	41 	0 	0.2
-234.0 	42 	0 	0.2
-392.5 	43 	0 	0.2
-332.0 	44 	0 	0.2
-348.5 	45 	1 	0.2
-244.5 	46 	0 	0.2
-401.0 	47 	1 	0.2
-285.0 	48 	0 	0.2
-240.5 	49 	0 	0.2
-246.0 	50 	0 	0.2
-278.0 	51 	0 	0.2
-147.5 	52 	0 	0.2
-250.5 	53 	0 	0.2
-173.0 	54 	1 	0.2
-313.0 	55 	0 	0.2
-244.5 	56 	1 	0.2
-224.5 	57 	0 	0.2
-209.5 	58 	0 	0.2
-244.5 	59 	0 	0.2
-210.0 	60 	0 	0.2
-204.0 	61 	0 	0.2
-196.0 	62 	1 	0.2
-348.5 	63 	0 	0.2
-201.0 	64 	0 	0.2
-278.0 	65 	1 	0.2
-197.5 	66 	0 	0.2
-192.0 	67 	0 	0.2
-276.0 	68 	0 	0.2
-196.0 	69 	0 	0.2
-78.5 	70 	1 	0.2
-143.0 	71 	0 	0.2
-233.5 	72 	0 	0.2
-216.0 	73 	0 	0.2
-345.0 	74 	0 	0.2
-406.5 	75 	0 	0.2
-272.0 	76 	0 	0.2
-238.5 	77 	0 	0.2
-47.5 	78 	1 	0.2
-267.00000000000006 	79 	0 	0.2
-190.0 	80 	1 	0.2
-283.0 	81 	0 	0.2
-296.5 	82 	0 	0.2
-414.5 	83 	0 	0.2
-261.0 	84 	0 	0.2
-125.5 	85 	0 	0.2
-127.4 	86 	0 	0.2
-224.5 	87 	0 	0.2
-291.0 	88 	0 	0.2
109.0 	89 	1 	0.2
-129.0 	90 	1 	0.2
-289.5 	91 	0 	0.2
-287.5 	92 	0 	0.2
-321.5 	93 	0 	0.2
-174.5 	94 	0 	0.2
-287.0 	95 	0 	0.2
-48.5 	96 	1 	0.2
-54.0 	97 	1 	0.2
